,file_a_name,file_b_name,class_a_name,class_b_name,file_a_path,file_b_path,is_equal
6719,tnwl0025803.tif,01839079_9083.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0025803.tif,national_consensus_survey/01839079_9083.tif,0
6720,tnwl0017901.tif,tnwl0034299.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0017901.tif,the_tobacco_institute_order/tnwl0034299.tif,1
6721,tnwl0017901.tif,0001219586.tif,the_tobacco_institute_order,ted_bates_export_invoice,the_tobacco_institute_order/tnwl0017901.tif,ted_bates_export_invoice/0001219586.tif,0
6722,tcal0392233.tif,tob08217.14.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0392233.tif,the_tobacco_institute_order/tob08217.14.tif,1
6723,tcal0392233.tif,tcal0468717.tif,the_tobacco_institute_order,political_campaing_contribution_request,the_tobacco_institute_order/tcal0392233.tif,political_campaing_contribution_request/tcal0468717.tif,0
6724,tnwl0003859.tif,ton04903.27.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0003859.tif,the_tobacco_institute_order/ton04903.27.tif,1
6725,tnwl0003859.tif,01837254_7258.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0003859.tif,national_consensus_survey/01837254_7258.tif,0
6726,tcal0414436.tif,tnwl0025803.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414436.tif,the_tobacco_institute_order/tnwl0025803.tif,1
6727,tcal0414436.tif,0001219729.tif,the_tobacco_institute_order,ted_bates_export_invoice,the_tobacco_institute_order/tcal0414436.tif,ted_bates_export_invoice/0001219729.tif,0
6728,24010759.tif,ti16310719.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010759.tif,the_tobacco_institute_order/ti16310719.tif,1
6729,24010759.tif,01839487_9491.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/24010759.tif,national_consensus_survey/01839487_9491.tif,0
6730,tnwl0003860.tif,tnwl0025830.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0003860.tif,the_tobacco_institute_order/tnwl0025830.tif,1
6731,tnwl0003860.tif,01835040_5044.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0003860.tif,national_consensus_survey/01835040_5044.tif,0
6732,tnwl0028218.tif,04003078.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0028218.tif,the_tobacco_institute_order/04003078.tif,1
6733,tnwl0028218.tif,01841210_1214.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0028218.tif,national_consensus_survey/01841210_1214.tif,0
6734,okl00205.72.tif,tnwl0025702.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/okl00205.72.tif,the_tobacco_institute_order/tnwl0025702.tif,1
6735,okl00205.72.tif,ti16311158.tif,the_tobacco_institute_order,political_campaing_contribution_request,the_tobacco_institute_order/okl00205.72.tif,political_campaing_contribution_request/ti16311158.tif,0
6736,tnwl0021870.tif,tnwl0034252.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0021870.tif,the_tobacco_institute_order/tnwl0034252.tif,1
6737,tnwl0021870.tif,tnwl0007641.tif,the_tobacco_institute_order,political_campaing_contribution_request,the_tobacco_institute_order/tnwl0021870.tif,political_campaing_contribution_request/tnwl0007641.tif,0
6738,24010701.tif,tnwl0028266.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010701.tif,the_tobacco_institute_order/tnwl0028266.tif,1
6739,24010701.tif,2054509094.tif,the_tobacco_institute_order,phillip_morris_inter-office_correspondence,the_tobacco_institute_order/24010701.tif,phillip_morris_inter-office_correspondence/2054509094.tif,0
6740,11008479.tif,94004659.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/11008479.tif,the_tobacco_institute_order/94004659.tif,1
6741,11008479.tif,2070710241.tif,the_tobacco_institute_order,transmission_result_report_no_logo,the_tobacco_institute_order/11008479.tif,transmission_result_report_no_logo/2070710241.tif,0
6742,ton03709.16.tif,tcal0414370.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ton03709.16.tif,the_tobacco_institute_order/tcal0414370.tif,1
6743,ton03709.16.tif,13014455.tif,the_tobacco_institute_order,political_campaing_contribution_request,the_tobacco_institute_order/ton03709.16.tif,political_campaing_contribution_request/13014455.tif,0
6744,ti16310441.tif,tnwl0004208.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ti16310441.tif,the_tobacco_institute_order/tnwl0004208.tif,1
6745,ti16310441.tif,0001219556.tif,the_tobacco_institute_order,ted_bates_export,the_tobacco_institute_order/ti16310441.tif,ted_bates_export/0001219556.tif,0
6746,11008409.tif,tnwl0025702.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/11008409.tif,the_tobacco_institute_order/tnwl0025702.tif,1
6747,11008409.tif,0001219510.tif,the_tobacco_institute_order,ted_bates_export,the_tobacco_institute_order/11008409.tif,ted_bates_export/0001219510.tif,0
6748,tcal0350086_0087.tif,24010781.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0350086_0087.tif,the_tobacco_institute_order/24010781.tif,1
6749,tcal0350086_0087.tif,504551331+-1331.tif,the_tobacco_institute_order,analytical_information,the_tobacco_institute_order/tcal0350086_0087.tif,analytical_information/504551331+-1331.tif,0
6750,tcal0414298.tif,tnwl0003793.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414298.tif,the_tobacco_institute_order/tnwl0003793.tif,1
6751,tcal0414298.tif,01839947_9951.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0414298.tif,national_consensus_survey/01839947_9951.tif,0
6752,24010581.tif,tnwl0007397.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010581.tif,the_tobacco_institute_order/tnwl0007397.tif,1
6753,24010581.tif,01836327_6331.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/24010581.tif,national_consensus_survey/01836327_6331.tif,0
6754,tcal0414114.tif,tnwl0003859.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414114.tif,the_tobacco_institute_order/tnwl0003859.tif,1
6755,tcal0414114.tif,0001219576.tif,the_tobacco_institute_order,ted_bates_export,the_tobacco_institute_order/tcal0414114.tif,ted_bates_export/0001219576.tif,0
6756,ti16310689.tif,tnwl0017848.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ti16310689.tif,the_tobacco_institute_order/tnwl0017848.tif,1
6757,ti16310689.tif,01838444_8448.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/ti16310689.tif,national_consensus_survey/01838444_8448.tif,0
6758,tnwl0028133.tif,tcal0414298.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0028133.tif,the_tobacco_institute_order/tcal0414298.tif,1
6759,tnwl0028133.tif,01838304_8308.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0028133.tif,national_consensus_survey/01838304_8308.tif,0
6760,24012176.tif,24010725.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24012176.tif,the_tobacco_institute_order/24010725.tif,1
6761,24012176.tif,518139581+-9582.tif,the_tobacco_institute_order,please_tell_us_what_you_think,the_tobacco_institute_order/24012176.tif,please_tell_us_what_you_think/518139581+-9582.tif,0
6762,tcal0349803_9804.tif,tnwl0025590.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0349803_9804.tif,the_tobacco_institute_order/tnwl0025590.tif,1
6763,tcal0349803_9804.tif,01836574_6578.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0349803_9804.tif,national_consensus_survey/01836574_6578.tif,0
6764,24012637.tif,tcal0414427.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24012637.tif,the_tobacco_institute_order/tcal0414427.tif,1
6765,24012637.tif,504558866.tif,the_tobacco_institute_order,analytical_information,the_tobacco_institute_order/24012637.tif,analytical_information/504558866.tif,0
6766,tnwl0025594.tif,11008210.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0025594.tif,the_tobacco_institute_order/11008210.tif,1
6767,tnwl0025594.tif,2085798745a.tif,the_tobacco_institute_order,original_message,the_tobacco_institute_order/tnwl0025594.tif,original_message/2085798745a.tif,0
6768,ti16310270.tif,09005401.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ti16310270.tif,the_tobacco_institute_order/09005401.tif,1
6769,ti16310270.tif,01839571_9575.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/ti16310270.tif,national_consensus_survey/01839571_9575.tif,0
6770,24010725.tif,tnwl0044102_4103.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010725.tif,the_tobacco_institute_order/tnwl0044102_4103.tif,1
6771,24010725.tif,01840441_0445.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/24010725.tif,national_consensus_survey/01840441_0445.tif,0
6772,tnwl0007397.tif,tcal0477648.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0007397.tif,the_tobacco_institute_order/tcal0477648.tif,1
6773,tnwl0007397.tif,01835209_5213.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0007397.tif,national_consensus_survey/01835209_5213.tif,0
6774,tnwl0028200.tif,24010728.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0028200.tif,the_tobacco_institute_order/24010728.tif,1
6775,tnwl0028200.tif,0060178852.tif,the_tobacco_institute_order,the_american_tobacco_company_memorandum,the_tobacco_institute_order/tnwl0028200.tif,the_american_tobacco_company_memorandum/0060178852.tif,0
6776,24010780.tif,ton04903.27.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010780.tif,the_tobacco_institute_order/ton04903.27.tif,1
6777,24010780.tif,504550103.tif,the_tobacco_institute_order,analytical_information,the_tobacco_institute_order/24010780.tif,analytical_information/504550103.tif,0
6778,tcal0392268.tif,tnwl0025722.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0392268.tif,the_tobacco_institute_order/tnwl0025722.tif,1
6779,tcal0392268.tif,2077795791.tif,the_tobacco_institute_order,winston_and_strawn,the_tobacco_institute_order/tcal0392268.tif,winston_and_strawn/2077795791.tif,0
6780,24010711.tif,11008151.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010711.tif,the_tobacco_institute_order/11008151.tif,1
6781,24010711.tif,2040226601.tif,the_tobacco_institute_order,image_not_avaible_online,the_tobacco_institute_order/24010711.tif,image_not_avaible_online/2040226601.tif,0
6782,24010704.tif,09005747.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010704.tif,the_tobacco_institute_order/09005747.tif,1
6783,24010704.tif,01839515_9519.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/24010704.tif,national_consensus_survey/01839515_9519.tif,0
6784,tnwl0004208.tif,tcal0414376.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0004208.tif,the_tobacco_institute_order/tcal0414376.tif,1
6785,tnwl0004208.tif,01834470_01834474.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0004208.tif,national_consensus_survey/01834470_01834474.tif,0
6786,tcal0131419.tif,24010719.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0131419.tif,the_tobacco_institute_order/24010719.tif,1
6787,tcal0131419.tif,01834905_4909.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0131419.tif,national_consensus_survey/01834905_4909.tif,0
6788,24010719.tif,tnwl0028266.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010719.tif,the_tobacco_institute_order/tnwl0028266.tif,1
6789,24010719.tif,01836292_6296.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/24010719.tif,national_consensus_survey/01836292_6296.tif,0
6790,tcal0414435.tif,24010725.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414435.tif,the_tobacco_institute_order/24010725.tif,1
6791,tcal0414435.tif,2050280096.tif,the_tobacco_institute_order,image_not_avaible_online,the_tobacco_institute_order/tcal0414435.tif,image_not_avaible_online/2050280096.tif,0
6792,tcal0349868_9869.tif,tnwl0025830.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0349868_9869.tif,the_tobacco_institute_order/tnwl0025830.tif,1
6793,tcal0349868_9869.tif,01840490_0494.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0349868_9869.tif,national_consensus_survey/01840490_0494.tif,0
6794,tcal0414180.tif,tcal0414292.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414180.tif,the_tobacco_institute_order/tcal0414292.tif,1
6795,tcal0414180.tif,2063195217.tif,the_tobacco_institute_order,certificate_of_insurance,the_tobacco_institute_order/tcal0414180.tif,certificate_of_insurance/2063195217.tif,0
6796,24012582.tif,ti16311192.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24012582.tif,the_tobacco_institute_order/ti16311192.tif,1
6797,24012582.tif,01840364_01840368.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/24012582.tif,national_consensus_survey/01840364_01840368.tif,0
6798,tnwl0034299.tif,24012155.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0034299.tif,the_tobacco_institute_order/24012155.tif,1
6799,tnwl0034299.tif,01835467_5471.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0034299.tif,national_consensus_survey/01835467_5471.tif,0
6800,tcal0349839_9840.tif,timo0006628_6630.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0349839_9840.tif,the_tobacco_institute_order/timo0006628_6630.tif,1
6801,tcal0349839_9840.tif,01837436_01837440.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0349839_9840.tif,national_consensus_survey/01837436_01837440.tif,0
6802,tcal0349972_9973.tif,tnwl0017848.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0349972_9973.tif,the_tobacco_institute_order/tnwl0017848.tif,1
6803,tcal0349972_9973.tif,0060182216.tif,the_tobacco_institute_order,the_american_tobacco_company_memorandum,the_tobacco_institute_order/tcal0349972_9973.tif,the_american_tobacco_company_memorandum/0060182216.tif,0
6804,ti16310641.tif,tcal0414445.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ti16310641.tif,the_tobacco_institute_order/tcal0414445.tif,1
6805,ti16310641.tif,ti16310532.tif,the_tobacco_institute_order,political_campaing_contribution_request,the_tobacco_institute_order/ti16310641.tif,political_campaing_contribution_request/ti16310532.tif,0
6806,24012440.tif,tcal0349803_9804.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24012440.tif,the_tobacco_institute_order/tcal0349803_9804.tif,1
6807,24012440.tif,01841005_1009.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/24012440.tif,national_consensus_survey/01841005_1009.tif,0
6808,tcal0414376.tif,tcal0392320.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414376.tif,the_tobacco_institute_order/tcal0392320.tif,1
6809,tcal0414376.tif,ti16311159.tif,the_tobacco_institute_order,political_campaing_contribution_request,the_tobacco_institute_order/tcal0414376.tif,political_campaing_contribution_request/ti16311159.tif,0
6810,24010727.tif,11008349.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010727.tif,the_tobacco_institute_order/11008349.tif,1
6811,24010727.tif,01839258_9262.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/24010727.tif,national_consensus_survey/01839258_9262.tif,0
6812,11004089.tif,94000156.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/11004089.tif,the_tobacco_institute_order/94000156.tif,1
6813,11004089.tif,504566567.tif,the_tobacco_institute_order,analytical_information,the_tobacco_institute_order/11004089.tif,analytical_information/504566567.tif,0
6814,tcal0414124.tif,tnwl0003793.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414124.tif,the_tobacco_institute_order/tnwl0003793.tif,1
6815,tcal0414124.tif,2072677511b.tif,the_tobacco_institute_order,original_message,the_tobacco_institute_order/tcal0414124.tif,original_message/2072677511b.tif,0
6816,tcal0414429.tif,ti16310691.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414429.tif,the_tobacco_institute_order/ti16310691.tif,1
6817,tcal0414429.tif,0001219586.tif,the_tobacco_institute_order,ted_bates_export_invoice,the_tobacco_institute_order/tcal0414429.tif,ted_bates_export_invoice/0001219586.tif,0
6818,tcal0414370.tif,11008364.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414370.tif,the_tobacco_institute_order/11008364.tif,1
6819,tcal0414370.tif,01834842_4846.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0414370.tif,national_consensus_survey/01834842_4846.tif,0
6820,94004910.tif,tnwl0025722.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/94004910.tif,the_tobacco_institute_order/tnwl0025722.tif,1
6821,94004910.tif,2064207033c.tif,the_tobacco_institute_order,original_message,the_tobacco_institute_order/94004910.tif,original_message/2064207033c.tif,0
6822,tnwl0000672.tif,tnwl0028274.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0000672.tif,the_tobacco_institute_order/tnwl0028274.tif,1
6823,tnwl0000672.tif,01835061_5065.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0000672.tif,national_consensus_survey/01835061_5065.tif,0
6824,tcal0414427.tif,tnwl0028134.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414427.tif,the_tobacco_institute_order/tnwl0028134.tif,1
6825,tcal0414427.tif,01837782_7786.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0414427.tif,national_consensus_survey/01837782_7786.tif,0
6826,94004659.tif,tob08217.14.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/94004659.tif,the_tobacco_institute_order/tob08217.14.tif,1
6827,94004659.tif,01840907_0911.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/94004659.tif,national_consensus_survey/01840907_0911.tif,0
6828,tcal0350037_0038.tif,11008210.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0350037_0038.tif,the_tobacco_institute_order/11008210.tif,1
6829,tcal0350037_0038.tif,01840490_0494.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0350037_0038.tif,national_consensus_survey/01840490_0494.tif,0
6830,13016812_13016813.tif,tnwl0028266.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/13016812_13016813.tif,the_tobacco_institute_order/tnwl0028266.tif,1
6831,13016812_13016813.tif,515943781+-3782.tif,the_tobacco_institute_order,please_tell_us_what_you_think,the_tobacco_institute_order/13016812_13016813.tif,please_tell_us_what_you_think/515943781+-3782.tif,0
6832,ti16310719.tif,24010581.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ti16310719.tif,the_tobacco_institute_order/24010581.tif,1
6833,ti16310719.tif,0060142651.tif,the_tobacco_institute_order,the_american_tobacco_company_memorandum,the_tobacco_institute_order/ti16310719.tif,the_american_tobacco_company_memorandum/0060142651.tif,0
6834,09005747.tif,tcal0349992_9993.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/09005747.tif,the_tobacco_institute_order/tcal0349992_9993.tif,1
6835,09005747.tif,504572275+-2275.tif,the_tobacco_institute_order,analytical_information,the_tobacco_institute_order/09005747.tif,analytical_information/504572275+-2275.tif,0
6836,ton03709.07.tif,tnwl0028133.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ton03709.07.tif,the_tobacco_institute_order/tnwl0028133.tif,1
6837,ton03709.07.tif,01841140_1144.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/ton03709.07.tif,national_consensus_survey/01841140_1144.tif,0
6838,tnwl0017848.tif,tnwl0025803.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0017848.tif,the_tobacco_institute_order/tnwl0025803.tif,1
6839,tnwl0017848.tif,01835187_5192.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0017848.tif,national_consensus_survey/01835187_5192.tif,0
6840,24010374.tif,13016812_13016813.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/24010374.tif,the_tobacco_institute_order/13016812_13016813.tif,1
6841,24010374.tif,01839473_9477.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/24010374.tif,national_consensus_survey/01839473_9477.tif,0
6842,04003078.tif,11004089.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/04003078.tif,the_tobacco_institute_order/11004089.tif,1
6843,04003078.tif,2078299893a.tif,the_tobacco_institute_order,original_message,the_tobacco_institute_order/04003078.tif,original_message/2078299893a.tif,0
6844,tcal0414303.tif,tcal0477648.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414303.tif,the_tobacco_institute_order/tcal0477648.tif,1
6845,tcal0414303.tif,01838360_01838364.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0414303.tif,national_consensus_survey/01838360_01838364.tif,0
6846,11008349.tif,24006981_24006982.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/11008349.tif,the_tobacco_institute_order/24006981_24006982.tif,1
6847,11008349.tif,2070708263.tif,the_tobacco_institute_order,transmission_result_report_no_logo,the_tobacco_institute_order/11008349.tif,transmission_result_report_no_logo/2070708263.tif,0
6848,tcal0350098_0099.tif,tcal0349839_9840.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0350098_0099.tif,the_tobacco_institute_order/tcal0349839_9840.tif,1
6849,tcal0350098_0099.tif,01838199_8203.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0350098_0099.tif,national_consensus_survey/01838199_8203.tif,0
6850,tnwl0025830.tif,tnwl0028266.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0025830.tif,the_tobacco_institute_order/tnwl0028266.tif,1
6851,tnwl0025830.tif,ti16310856.tif,the_tobacco_institute_order,political_campaing_contribution_request,the_tobacco_institute_order/tnwl0025830.tif,political_campaing_contribution_request/ti16310856.tif,0
6852,ti16310647.tif,tnwl0043870.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ti16310647.tif,the_tobacco_institute_order/tnwl0043870.tif,1
6853,ti16310647.tif,504571722+-1722.tif,the_tobacco_institute_order,analytical_information,the_tobacco_institute_order/ti16310647.tif,analytical_information/504571722+-1722.tif,0
6854,ti16310736.tif,tcal0350086_0087.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ti16310736.tif,the_tobacco_institute_order/tcal0350086_0087.tif,1
6855,ti16310736.tif,ti16310535.tif,the_tobacco_institute_order,political_campaing_contribution_request,the_tobacco_institute_order/ti16310736.tif,political_campaing_contribution_request/ti16310535.tif,0
6856,tnwl0028266.tif,24010797.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0028266.tif,the_tobacco_institute_order/24010797.tif,1
6857,tnwl0028266.tif,01835679_01835683.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0028266.tif,national_consensus_survey/01835679_01835683.tif,0
6858,tnwl0000714.tif,24010701.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0000714.tif,the_tobacco_institute_order/24010701.tif,1
6859,tnwl0000714.tif,01834949_4953.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0000714.tif,national_consensus_survey/01834949_4953.tif,0
6860,tnwl0043870.tif,11008379.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0043870.tif,the_tobacco_institute_order/11008379.tif,1
6861,tnwl0043870.tif,01835381_5385.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0043870.tif,national_consensus_survey/01835381_5385.tif,0
6862,tob08217.14.tif,tcal0349852_9853.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tob08217.14.tif,the_tobacco_institute_order/tcal0349852_9853.tif,1
6863,tob08217.14.tif,01835266_5270.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tob08217.14.tif,national_consensus_survey/01835266_5270.tif,0
6864,tnwl0003851.tif,tnwl0025590.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tnwl0003851.tif,the_tobacco_institute_order/tnwl0025590.tif,1
6865,tnwl0003851.tif,01837436_01837440.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tnwl0003851.tif,national_consensus_survey/01837436_01837440.tif,0
6866,tcal0414295.tif,ton03709.16.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414295.tif,the_tobacco_institute_order/ton03709.16.tif,1
6867,tcal0414295.tif,2057467577_2057467578.tif,the_tobacco_institute_order,material_safery_data_sheet_3,the_tobacco_institute_order/tcal0414295.tif,material_safery_data_sheet_3/2057467577_2057467578.tif,0
6868,tcal0414447.tif,24010784.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tcal0414447.tif,the_tobacco_institute_order/24010784.tif,1
6869,tcal0414447.tif,01837663_7667.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tcal0414447.tif,national_consensus_survey/01837663_7667.tif,0
6870,timo0006898.tif,tcal0414429.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/timo0006898.tif,the_tobacco_institute_order/tcal0414429.tif,1
6871,timo0006898.tif,09005536.tif,the_tobacco_institute_order,political_campaing_contribution_request,the_tobacco_institute_order/timo0006898.tif,political_campaing_contribution_request/09005536.tif,0
6872,ti16311192.tif,24010711.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/ti16311192.tif,the_tobacco_institute_order/24010711.tif,1
6873,ti16311192.tif,2041412503.tif,the_tobacco_institute_order,image_not_avaible_online,the_tobacco_institute_order/ti16311192.tif,image_not_avaible_online/2041412503.tif,0
6874,tim00316.56.tif,tcal0414445.tif,the_tobacco_institute_order,the_tobacco_institute_order,the_tobacco_institute_order/tim00316.56.tif,the_tobacco_institute_order/tcal0414445.tif,1
6875,tim00316.56.tif,01840294_0298.tif,the_tobacco_institute_order,national_consensus_survey,the_tobacco_institute_order/tim00316.56.tif,national_consensus_survey/01840294_0298.tif,0
